diagnostic_label,sentences,scenario,target_column,target_neuron,segment_identity,contributing_synapse_count,mean_weight_before,mean_weight_after,reinforcement_number,contribution_mode,prediction_candidate_identity,prediction_crossing_time,actual_positive_synapse_count,actual_positive_weakened_count,strengthened_synapse_count,weakened_synapse_count
nonpaper diagnostic,200,scenario1,81,0,2353789860992,10,0.49000000000000005,0.59,1,arrival-window,2353796674432,1.0061145019531248,10,0,10,0
nonpaper diagnostic,200,scenario1,78,8,2353778645648,10,0.5,0.6,1,arrival-window,2353796163360,0.5059667968750001,10,0,10,0
nonpaper diagnostic,200,scenario1,23,6,2353778646704,10,0.5,0.6,1,arrival-window,2353796163456,0.5615223524305557,10,0,10,0
nonpaper diagnostic,200,scenario1,12,0,2353778647328,10,0.5,0.6,1,arrival-window,2353796162736,0.6170779079861113,10,0,10,0
nonpaper diagnostic,200,scenario1,57,1,2353778649680,10,0.5,0.6,1,arrival-window,2353796163312,0.6726334635416666,10,0,10,0
nonpaper diagnostic,200,scenario1,38,0,2353778650784,10,0.5,0.6,1,arrival-window,2353796163504,0.7281890190972222,10,0,10,0
nonpaper diagnostic,200,scenario1,18,8,2353778649392,10,0.5,0.6,1,arrival-window,2353796163552,0.7837445746527778,10,0,10,0
nonpaper diagnostic,200,scenario1,11,1,2353778650688,10,0.5,0.6,1,arrival-window,2353796163600,0.8393001302083334,10,0,10,0
nonpaper diagnostic,200,scenario1,68,2,2353778652272,10,0.5,0.6,1,arrival-window,2353796163648,0.894855685763889,10,0,10,0
nonpaper diagnostic,200,scenario1,88,3,2353778654528,10,0.5,0.6,1,arrival-window,2353796163696,0.9504112413194445,10,0,10,0
nonpaper diagnostic,200,scenario1,81,4,2353778654912,10,0.5,0.6,1,arrival-window,2353796162784,1.005966796875,10,0,10,0
nonpaper diagnostic,200,scenario1,72,0,2353779527888,10,0.49000000000000005,0.59,1,arrival-window,2353805484992,0.8394478352864583,10,0,10,0
