input_index,input_timestamp,target_timestamp,target,prediction,persistence_prediction,daily_seasonal_prediction
1000,2016-08-11 16:00:00,2016-08-11 17:00:00,35.31399917602539,45.46206025026444,35.3849983215332,33.55599975585937
1001,2016-08-11 17:00:00,2016-08-11 18:00:00,33.485000610351555,36.53110374085868,35.31399917602539,32.43000030517578
1002,2016-08-11 18:00:00,2016-08-11 19:00:00,32.077999114990234,41.3750123561296,33.485000610351555,31.72599983215332
1003,2016-08-11 19:00:00,2016-08-11 20:00:00,30.742000579833984,33.231190996705365,32.077999114990234,31.16399955749512
1004,2016-08-11 20:00:00,2016-08-11 21:00:00,30.24900054931641,35.30498937261824,30.742000579833984,30.38999938964844
1005,2016-08-11 21:00:00,2016-08-11 22:00:00,30.60099983215332,34.896284583204746,30.24900054931641,30.108999252319336
1006,2016-08-11 22:00:00,2016-08-11 23:00:00,30.17900085449219,32.17158598711485,30.60099983215332,29.68600082397461
1007,2016-08-11 23:00:00,2016-08-12 00:00:00,30.5310001373291,38.271883399471676,30.17900085449219,29.334999084472656
1008,2016-08-12 00:00:00,2016-08-12 01:00:00,30.038000106811523,40.739249350375296,30.5310001373291,29.40500068664551
1009,2016-08-12 01:00:00,2016-08-12 02:00:00,29.61599922180176,36.53110374085868,30.038000106811523,29.61599922180176
1010,2016-08-12 02:00:00,2016-08-12 03:00:00,28.982999801635746,33.42797478420076,29.61599922180176,29.12400054931641
1011,2016-08-12 03:00:00,2016-08-12 04:00:00,28.77199935913086,40.31540734653909,28.982999801635746,28.77199935913086
1012,2016-08-12 04:00:00,2016-08-12 05:00:00,28.27899932861328,38.65031376003971,28.77199935913086,28.49099922180176
1013,2016-08-12 05:00:00,2016-08-12 06:00:00,27.85700035095215,33.42797478420076,28.27899932861328,28.35000038146973
1014,2016-08-12 06:00:00,2016-08-12 07:00:00,29.82699966430664,33.42797478420076,27.85700035095215,29.334999084472656
1015,2016-08-12 07:00:00,2016-08-12 08:00:00,29.89699935913086,33.231190996705365,29.82699966430664,29.47500038146973
1016,2016-08-12 08:00:00,2016-08-12 09:00:00,30.5310001373291,32.38350698903296,29.89699935913086,30.17900085449219
1017,2016-08-12 09:00:00,2016-08-12 10:00:00,30.5310001373291,40.52732834845719,30.5310001373291,31.375
1018,2016-08-12 10:00:00,2016-08-12 11:00:00,31.02300071716309,32.17158598711485,30.5310001373291,31.44499969482422
1019,2016-08-12 11:00:00,2016-08-12 12:00:00,31.02300071716309,28.932222100652428,31.02300071716309,31.375
1020,2016-08-12 12:00:00,2016-08-12 13:00:00,31.79700088500977,34.13942386206867,31.02300071716309,32.148998260498054
1021,2016-08-12 13:00:00,2016-08-12 14:00:00,33.83700180053711,40.739249350375296,31.79700088500977,32.99300003051758
1022,2016-08-12 14:00:00,2016-08-12 15:00:00,33.415000915527344,34.41189372167766,33.83700180053711,34.400001525878906
1023,2016-08-12 15:00:00,2016-08-12 16:00:00,35.3849983215332,33.86695400245968,33.415000915527344,35.3849983215332
1024,2016-08-12 16:00:00,2016-08-12 17:00:00,34.400001525878906,45.46206025026444,35.3849983215332,35.31399917602539
1025,2016-08-12 17:00:00,2016-08-12 18:00:00,33.766998291015625,33.86695400245968,34.400001525878906,33.485000610351555
1026,2016-08-12 18:00:00,2016-08-12 19:00:00,31.9379997253418,36.53110374085868,33.766998291015625,32.077999114990234
1027,2016-08-12 19:00:00,2016-08-12 20:00:00,31.586000442504893,33.231190996705365,31.9379997253418,30.742000579833984
1028,2016-08-12 20:00:00,2016-08-12 21:00:00,31.375,35.30498937261824,31.586000442504893,30.24900054931641
1029,2016-08-12 21:00:00,2016-08-12 22:00:00,31.51499938964844,39.25580233694858,31.375,30.60099983215332
1030,2016-08-12 22:00:00,2016-08-12 23:00:00,31.233999252319336,46.00699996948242,31.51499938964844,30.17900085449219
1031,2016-08-12 23:00:00,2016-08-13 00:00:00,31.51499938964844,36.53110374085868,31.233999252319336,30.5310001373291
1032,2016-08-13 00:00:00,2016-08-13 01:00:00,30.742000579833984,33.86695400245968,31.51499938964844,30.038000106811523
1033,2016-08-13 01:00:00,2016-08-13 02:00:00,30.742000579833984,32.38350698903296,30.742000579833984,29.61599922180176
1034,2016-08-13 02:00:00,2016-08-13 03:00:00,30.60099983215332,36.53110374085868,30.742000579833984,28.982999801635746
1035,2016-08-13 03:00:00,2016-08-13 04:00:00,29.968000411987305,37.651257608140085,30.60099983215332,28.77199935913086
1036,2016-08-13 04:00:00,2016-08-13 05:00:00,29.54599952697754,24.633253204599487,29.968000411987305,28.27899932861328
1037,2016-08-13 05:00:00,2016-08-13 06:00:00,29.194000244140625,44.55382738490114,29.54599952697754,27.85700035095215
1038,2016-08-13 06:00:00,2016-08-13 07:00:00,30.67099952697754,40.739249350375296,29.194000244140625,29.82699966430664
1039,2016-08-13 07:00:00,2016-08-13 08:00:00,30.812000274658203,40.739249350375296,30.67099952697754,29.89699935913086
1040,2016-08-13 08:00:00,2016-08-13 09:00:00,31.233999252319336,36.53110374085868,30.812000274658203,30.5310001373291
1041,2016-08-13 09:00:00,2016-08-13 10:00:00,32.64099884033203,39.98238862923921,31.233999252319336,30.5310001373291
1042,2016-08-13 10:00:00,2016-08-13 11:00:00,32.43000030517578,33.86695400245968,32.64099884033203,31.02300071716309
1043,2016-08-13 11:00:00,2016-08-13 12:00:00,32.28900146484375,33.86695400245968,32.43000030517578,31.02300071716309
1044,2016-08-13 12:00:00,2016-08-13 13:00:00,33.34400177001953,33.86695400245968,32.28900146484375,31.79700088500977
1045,2016-08-13 13:00:00,2016-08-13 14:00:00,34.891998291015625,44.55382738490114,33.34400177001953,33.83700180053711
1046,2016-08-13 14:00:00,2016-08-13 15:00:00,35.80699920654297,38.55949047350338,34.891998291015625,33.415000915527344
1047,2016-08-13 15:00:00,2016-08-13 16:00:00,36.6510009765625,36.53110374085868,35.80699920654297,35.3849983215332
1048,2016-08-13 16:00:00,2016-08-13 17:00:00,36.79100036621094,37.863178610058185,36.6510009765625,34.400001525878906
1049,2016-08-13 17:00:00,2016-08-13 18:00:00,35.45500183105469,36.53110374085868,36.79100036621094,33.766998291015625
1050,2016-08-13 18:00:00,2016-08-13 19:00:00,33.766998291015625,41.3750123561296,35.45500183105469,31.9379997253418
1051,2016-08-13 19:00:00,2016-08-13 20:00:00,33.062999725341804,36.53110374085868,33.766998291015625,31.586000442504893
1052,2016-08-13 20:00:00,2016-08-13 21:00:00,32.64099884033203,39.98238862923921,33.062999725341804,31.375
1053,2016-08-13 21:00:00,2016-08-13 22:00:00,32.5,39.25580233694858,32.64099884033203,31.51499938964844
1054,2016-08-13 22:00:00,2016-08-13 23:00:00,32.28900146484375,37.651257608140085,32.5,31.233999252319336
1055,2016-08-13 23:00:00,2016-08-14 00:00:00,31.9379997253418,30.960608833297126,32.28900146484375,31.51499938964844
1056,2016-08-14 00:00:00,2016-08-14 01:00:00,31.72599983215332,33.42797478420076,31.9379997253418,30.742000579833984
1057,2016-08-14 01:00:00,2016-08-14 02:00:00,30.881999969482425,37.651257608140085,31.72599983215332,30.742000579833984
1058,2016-08-14 02:00:00,2016-08-14 03:00:00,30.38999938964844,37.863178610058185,30.881999969482425,30.60099983215332
1059,2016-08-14 03:00:00,2016-08-14 04:00:00,30.17900085449219,40.31540734653909,30.38999938964844,29.968000411987305
1060,2016-08-14 04:00:00,2016-08-14 05:00:00,29.61599922180176,38.65031376003971,30.17900085449219,29.54599952697754
1061,2016-08-14 05:00:00,2016-08-14 06:00:00,28.913000106811523,28.932222100652428,29.61599922180176,29.194000244140625
1062,2016-08-14 06:00:00,2016-08-14 07:00:00,30.67099952697754,40.739249350375296,28.913000106811523,30.67099952697754
1063,2016-08-14 07:00:00,2016-08-14 08:00:00,30.952999114990234,35.41094987357728,30.67099952697754,30.812000274658203
1064,2016-08-14 08:00:00,2016-08-14 09:00:00,31.16399955749512,36.53110374085868,30.952999114990234,31.233999252319336
1065,2016-08-14 09:00:00,2016-08-14 10:00:00,32.007999420166016,40.52732834845719,31.16399955749512,32.64099884033203
1066,2016-08-14 10:00:00,2016-08-14 11:00:00,32.570999145507805,39.98238862923921,32.007999420166016,32.43000030517578
1067,2016-08-14 11:00:00,2016-08-14 12:00:00,32.43000030517578,33.86695400245968,32.570999145507805,32.28900146484375
